time,C1M1Ctime,C2M1Ctime
1566141185.333,0.534363,0.535184
1566141212.933,0.534017,0.535288
1566141239.333,0.534099,0.53512
1566141265.733,0.534002,0.535242
1566141276.533,0.64746,0.535242
1566141292.1330001,0.534028,0.535219
1566141319.733,0.53394,0.535147
1566141324.533,0.577082,0.535147
1566141346.1330001,0.534334,0.535187
1566141372.533,0.534303,0.535222
1566141400.1330001,0.534331,0.535289
1566141426.533,0.5341,0.535236
1566141431.333,0.554427,0.535236
1566141437.333,0.577748,0.535236
1566141452.933,0.534249,0.535177
1566141463.733,0.660763,0.535177
1566141480.533,0.534024,0.535163
1566141506.933,0.534229,0.535214
1566141533.333,0.534141,0.535231
1566141560.933,0.533962,0.535272
1566141587.333,0.534248,0.53526
1566141613.733,0.534196,0.535177
1566141624.533,0.733015,0.535177
1566141641.333,0.534518,0.535198
1566141667.733,0.533884,0.535192
1566141694.1330001,0.534028,0.53516
1566141720.533,0.53404,0.53518
1566141725.333,0.688991,0.53518
1566141748.1330001,0.534013,0.535154
1566141774.533,0.53446,0.53528
1566141800.933,0.534441,0.535238
1566141828.533,0.534212,0.535185
1566141839.333,0.689172,0.535185
1566141854.933,0.534162,0.535177
1566141881.333,0.534485,0.535225
1566141892.1330001,0.57083,0.535225
1566141908.933,0.534243,0.535216
1566141918.533,0.583048,0.535216
1566141935.333,0.53425,0.535093
1566141961.733,0.534279,0.535143
1566141989.333,0.534127,0.535141
1566142015.733,0.533892,0.535249
1566142042.1330001,0.534171,0.5352
1566142068.533,0.534134,0.535234
1566142096.1330001,0.534103,0.535162
1566142122.533,0.534315,0.535109
1566142148.933,0.53441,0.535248
1566142176.533,0.534244,0.535231
1566142202.933,0.533957,0.535156
1566142229.333,0.534355,0.535183
1566142256.933,0.534078,0.535208
1566142260.533,0.576646,0.535208
1566142283.333,0.534362,0.535095
1566142309.733,0.534301,0.535208
1566142337.333,0.534029,0.535165
1566142363.733,0.534109,0.53519
1566142390.1330001,0.534382,0.535252
1566142417.733,0.534473,0.535214
1566142444.1330001,0.534,0.535116
1566142470.533,0.533892,0.535079
1566142475.333,0.602172,0.535079
1566142496.933,0.534121,0.535165
1566142524.533,0.534022,0.535086
1566142550.933,0.534175,0.535168
1566142577.333,0.534388,0.535141
1566142604.933,0.534218,0.535119
1566142631.333,0.534325,0.535208
1566142657.733,0.534338,0.535013
1566142685.333,0.534188,0.535228
1566142711.733,0.534072,0.535097
1566142716.533,0.569793,0.535097
1566142738.1330001,0.534161,0.53526
1566142765.733,0.534061,0.535192
1566142792.1330001,0.534078,0.535106
1566142818.533,0.534426,0.535104
1566142844.933,0.534325,0.535206
1566142872.533,0.534354,0.535168
1566142898.933,0.53395,0.535181
1566142925.333,0.534157,0.535174
1566142936.1330001,0.620097,0.535174
1566142952.933,0.534176,0.535096
1566142979.333,0.534074,0.535173
1566143005.733,0.53417,0.535239
1566143033.333,0.534135,0.535177
1566143059.733,0.53422,0.535065
1566143086.1330001,0.534322,0.535253
1566143113.733,0.534083,0.535282
1566143140.1330001,0.534401,0.535228
1566143166.533,0.534331,0.535071
1566143194.1330001,0.534096,0.535114
1566143220.533,0.534263,0.535135
1566143246.933,0.534148,0.535145
1566143273.333,0.534096,0.535165
1566143300.933,0.534066,0.535211
1566143327.333,0.534338,0.535137
1566143353.733,0.534068,0.535239
1566143381.333,0.534277,0.535158
1566143407.733,0.533911,0.535266
1566143434.1330001,0.534271,0.535259
1566143461.733,0.534452,0.535131
1566143488.1330001,0.534293,0.535123
1566143514.533,0.534257,0.535205
1566143542.1330001,0.53409,0.53518
1566143568.533,0.534432,0.535195
1566143594.933,0.534026,0.535103
1566143621.333,0.534187,0.535219
1566143648.933,0.534214,0.535164
1566143675.333,0.533981,0.535058
1566143701.733,0.53412,0.535101
1566143729.333,0.534152,0.535188
1566143755.733,0.534042,0.53515
1566143782.1330001,0.533944,0.535184
1566143809.733,0.534087,0.535071
1566143836.1330001,0.534053,0.535056
1566143862.533,0.534329,0.535258
1566143890.1330001,0.533978,0.535174
1566143916.533,0.534209,0.53517
1566143942.933,0.534089,0.535103
1566143969.333,0.534102,0.535145
1566143996.933,0.534007,0.535181
1566144023.333,0.533974,0.535197
1566144049.733,0.533983,0.535188
1566144077.333,0.534252,0.535149
1566144103.733,0.534296,0.535096
1566144130.1330001,0.485254,0.535172
1566144157.733,0.534404,0.535086
1566144184.1330001,0.534173,0.535141
1566144194.933,0.621507,0.535141
1566144210.533,0.534515,0.535216
1566144238.1330001,0.533967,0.535207
1566144264.533,0.534258,0.535263
1566144290.933,0.534213,0.535221
1566144318.533,0.534176,0.53519
1566144344.933,0.534197,0.535227
1566144371.333,0.534025,0.535218
1566144397.733,0.534119,0.535251
1566144425.333,0.534069,0.535109
1566144451.733,0.534089,0.535193
1566144478.1330001,0.534121,0.535147
1566144505.733,0.534401,0.535137
1566144532.1330001,0.534227,0.535084
1566144558.533,0.534297,0.53511
1566144586.1330001,0.534014,0.53522
1566144612.533,0.534338,0.535162
1566144638.933,0.534321,0.535158
1566144666.533,0.534267,0.535195
1566144692.933,0.534058,0.535238
1566144703.733,0.497537,0.535238
1566144719.333,0.534184,0.535247
1566144745.733,0.534021,0.535156
1566144773.333,0.534344,0.535136
1566144799.733,0.53425,0.535239
1566144826.1330001,0.533961,0.535135
1566144830.933,0.606871,0.535135
1566144853.733,0.534173,0.535179
1566144880.1330001,0.534403,0.535176
1566144906.533,0.534298,0.535268
1566144934.1330001,0.534014,0.535156
1566144960.533,0.534147,0.535213
1566144965.333,0.525204,0.535213
1566144986.933,0.534054,0.535223
1566144997.733,0.631142,0.535223
1566145014.533,0.53381,0.535238
1566145040.933,0.534338,0.535123
1566145067.333,0.534293,0.535182
1566145094.933,0.534012,0.535122
1566145121.333,0.534169,0.535203
1566145147.733,0.533934,0.535154
1566145174.1330001,0.534146,0.535159
1566145201.733,0.533856,0.535197
1566145212.533,0.516907,0.535197
1566145228.1330001,0.534446,0.535184
1566145232.933,0.720946,0.535184
1566145254.533,0.534294,0.535203
1566145265.333,0.469273,0.535203
1566145282.1330001,0.533926,0.535188
1566145308.533,0.53407,0.535174
1566145313.333,0.471114,0.535174
1566145334.933,0.534236,0.535242
1566145362.533,0.534313,0.535212
1566145388.933,0.533847,0.535168
1566145415.333,0.53423,0.535275
1566145442.933,0.512018,0.535106
1566145469.333,0.533843,0.535221
1566145474.1330001,0.614975,0.535221
1566145495.733,0.534071,0.535077
1566145500.533,0.62574,0.535077
1566145522.1330001,0.477436,0.535222
1566145549.733,0.534235,0.535183
1566145576.1330001,0.534254,0.535193
1566145602.533,0.534024,0.535149
1566145613.333,0.555588,0.535149
1566145630.1330001,0.533872,0.535214
1566145656.533,0.534206,0.535221
1566145682.933,0.534417,0.535275
1566145687.733,0.498469,0.535275
1566145710.533,0.534022,0.535175
1566145736.933,0.534099,0.535063
1566145763.333,0.534429,0.535116
1566145790.933,0.533895,0.535253
1566145817.333,0.533861,0.53504
1566145843.733,0.534084,0.535191
1566145871.333,0.5341,0.535171
1566145897.733,0.534089,0.53517
1566145924.1330001,0.534394,0.535184
1566145950.533,0.534066,0.535182
1566145978.1330001,0.534265,0.535271
1566146004.533,0.533865,0.53511
1566146030.933,0.534263,0.535111
1566146058.533,0.53396,0.535218
1566146084.933,0.534102,0.535207
1566146111.333,0.534014,0.535204
1566146138.933,0.534055,0.535176
1566146142.533,0.562612,0.535176
1566146165.333,0.534393,0.535135
1566146191.733,0.53435,0.535167
1566146219.333,0.533804,0.535159
1566146245.733,0.534134,0.535221
1566146272.1330001,0.533907,0.535165
1566146298.533,0.534279,0.535206
1566146326.1330001,0.534141,0.535215
1566146352.533,0.534243,0.535133
1566146378.933,0.534073,0.535184
1566146406.533,0.534215,0.535153
1566146411.333,0.542228,0.535153
1566146432.933,0.534487,0.535197
1566146459.333,0.534283,0.535139
1566146486.933,0.534183,0.535114
1566146513.333,0.501901,0.535138
1566146539.733,0.534339,0.535282
1566146550.533,0.554905,0.535282
1566146567.333,0.533813,0.535158
1566146593.733,0.534161,0.535141
1566146598.533,0.626957,0.535141
1566146620.1330001,0.478962,0.535108
1566146624.933,0.567941,0.535108
1566146646.533,0.490779,0.535055
1566146657.333,0.461757,0.535055
1566146674.1330001,0.534147,0.535097
1566146700.533,0.534196,0.535196
1566146726.933,0.534253,0.535212
1566146754.533,0.534033,0.535241
1566146780.933,0.534135,0.535162
1566146807.333,0.534142,0.535141
1566146834.933,0.534283,0.53518
1566146844.533,0.617236,0.53518
1566146861.333,0.53394,0.535265
1566146866.1330001,0.535862,0.535265
1566146887.733,0.533837,0.535098
1566146898.533,0.641521,0.535098
1566146915.333,0.534004,0.535214
1566146941.733,0.53408,0.535166
1566146946.533,0.642969,0.535166
1566146968.1330001,0.533988,0.535124
1566146978.933,0.678204,0.535124
1566146995.733,0.534151,0.535149
1566147022.1330001,0.534026,0.535132
1566147032.933,0.631087,0.535132
1566147048.533,0.534482,0.535168
1566147053.333,0.549902,0.535168
1566147074.933,0.534147,0.535167
1566147102.533,0.534109,0.535185
1566147128.933,0.53402,0.535078
1566147139.733,0.608758,0.535078
1566147155.333,0.534097,0.535097
1566147166.1330001,0.620981,0.535097
1566147182.933,0.534015,0.535129
1566147209.333,0.534144,0.535317
1566147235.733,0.534303,0.535214
1566147263.333,0.534205,0.535217
1566147272.933,0.598786,0.535217
1566147289.733,0.534265,0.535182
1566147316.1330001,0.534178,0.53515
1566147343.733,0.534073,0.53516
1566147370.1330001,0.534027,0.535288
1566147396.533,0.534369,0.535198
1566147422.933,0.534329,0.535095
1566147450.533,0.533996,0.535178
1566147455.333,0.590034,0.535178
1566147476.933,0.534059,0.535204
1566147503.333,0.534393,0.535242
1566147530.933,0.533741,0.535209
1566147541.733,0.649401,0.535209
1566147557.333,0.534272,0.535181
1566147583.733,0.533976,0.535017
1566147611.333,0.534202,0.535121
1566147637.733,0.514122,0.535202
1566147648.533,0.626586,0.535202
1566147664.1330001,0.53419,0.535208
1566147691.733,0.534161,0.535246
1566147701.333,0.509226,0.535246
1566147718.1330001,0.534108,0.535246
1566147744.533,0.534088,0.535247
1566147772.1330001,0.53391,0.535268
1566147798.533,0.534457,0.535176
1566147824.933,0.534329,0.53524
1566147829.733,0.475967,0.53524
1566147851.333,0.534168,0.535248
1566147878.933,0.534141,0.535257
1566147883.733,0.713073,0.535257
1566147905.333,0.534274,0.535159
1566147931.733,0.534126,0.535176
1566147959.333,0.534087,0.53511
1566147985.733,0.53404,0.535164
1566148012.1330001,0.534191,0.535189
1566148039.733,0.533909,0.53509
1566148066.1330001,0.534297,0.535287
1566148092.533,0.534014,0.535181
1566148120.1330001,0.534031,0.535079
1566148123.733,0.538538,0.535079
1566148146.533,0.533927,0.5351
1566148151.333,0.693014,0.5351
1566148172.933,0.534076,0.535133
1566148199.333,0.533982,0.535133
1566148226.933,0.534193,0.535094
1566148231.733,0.516646,0.535094
1566148253.333,0.53401,0.535153
1566148258.1330001,0.598952,0.535153
1566148279.733,0.534296,0.53518
1566148307.333,0.533707,0.535218
1566148312.1330001,0.55283,0.535218
1566148333.733,0.534153,0.53517
1566148360.1330001,0.533982,0.535114
1566148387.733,0.534254,0.535217
1566148414.1330001,0.533833,0.535097
1566148440.533,0.534299,0.535249
1566148445.333,0.543079,0.535249
1566148468.1330001,0.534019,0.535172
1566148471.733,0.62526,0.535172
1566148477.733,0.719077,0.535172
1566148494.533,0.53417,0.535249
1566148520.933,0.534244,0.535242
1566148525.733,0.724046,0.535242
1566148548.533,0.53395,0.535194
1566148574.933,0.534107,0.535238
1566148585.733,0.555146,0.535238
1566148601.333,0.534346,0.535228
1566148627.733,0.534147,0.535137
1566148655.333,0.534171,0.535211
1566148681.733,0.534062,0.535156
1566148708.1330001,0.534021,0.535233
1566148712.933,0.7345,0.535233
1566148735.733,0.534229,0.535234
1566148762.1330001,0.534297,0.535175
1566148788.533,0.53401,0.535119
1566148816.1330001,0.533957,0.535217
1566148842.533,0.534245,0.535191
1566148868.933,0.534337,0.535161
1566148896.533,0.5341,0.535194
1566148922.933,0.534369,0.535096
1566148949.333,0.533881,0.535069
1566148975.733,0.534081,0.535065
1566148980.533,0.572119,0.535065
1566149003.333,0.534291,0.535141
1566149014.1330001,0.536482,0.535141
1566149029.733,0.533873,0.535191
1566149056.1330001,0.533888,0.535051
1566149083.733,0.534217,0.535152
1566149110.1330001,0.534111,0.535103
1566149136.533,0.534132,0.535176
1566149164.1330001,0.534278,0.535215
1566149190.533,0.534348,0.535195
1566149216.933,0.534188,0.535236
1566149244.533,0.534067,0.535184
1566149270.933,0.53428,0.535114
1566149297.333,0.534474,0.535171
1566149323.733,0.534375,0.535153
1566149351.333,0.534395,0.535175
1566149377.733,0.534227,0.535219
1566149404.1330001,0.534051,0.535137
1566149431.733,0.534323,0.535173
1566149458.1330001,0.53451,0.535238
1566149484.533,0.533975,0.535201
1566149512.1330001,0.533996,0.535057
1566149538.533,0.53408,0.535212
1566149564.933,0.534284,0.535181
1566149592.533,0.534172,0.535188
1566149618.933,0.534128,0.535182
1566149645.333,0.534138,0.535201
1566149672.933,0.534094,0.535155
1566149699.333,0.534236,0.535195
1566149725.733,0.534308,0.535192
1566149752.1330001,0.534264,0.535199
1566149779.733,0.5341,0.535203
1566149806.1330001,0.534362,0.535129
1566149816.933,0.545844,0.535129
1566149832.533,0.534306,0.535184
1566149843.333,0.557938,0.535184
1566149860.1330001,0.533944,0.535228
1566149886.533,0.533893,0.535104
1566149912.933,0.534233,0.535184
1566149940.533,0.53394,0.535066
1566149966.933,0.534384,0.535101
1566149993.333,0.534025,0.535186
1566150020.933,0.533955,0.535181
1566150047.333,0.534226,0.535223
1566150073.733,0.533991,0.535206
1566150100.1330001,0.534186,0.535178
1566150127.733,0.53396,0.535166
1566150154.1330001,0.534215,0.535213
1566150180.533,0.53436,0.535114
1566150208.1330001,0.534131,0.535198
1566150234.533,0.534015,0.53522
1566150260.933,0.534323,0.535189
1566150288.533,0.534095,0.53524
1566150314.933,0.522175,0.535223
1566150341.333,0.534191,0.535197
1566150346.1330001,0.481797,0.535197
1566150368.933,0.534103,0.535178
1566150395.333,0.53405,0.535139
1566150421.733,0.534117,0.53516
1566150449.333,0.533892,0.535121
1566150475.733,0.534263,0.535146
1566150502.1330001,0.534175,0.535187
1566150528.533,0.534178,0.535255
1566150556.1330001,0.534255,0.535169
1566150582.533,0.534133,0.535138
1566150608.933,0.53454,0.5352
1566150636.533,0.534353,0.535153
1566150662.933,0.534193,0.535082
1566150689.333,0.534006,0.535237
1566150716.933,0.534329,0.535205
1566150743.333,0.534228,0.535184
1566150769.733,0.534414,0.535164
1566150797.333,0.534247,0.535045
1566150823.733,0.534199,0.535234
1566150850.1330001,0.534399,0.535262
1566150876.533,0.534233,0.535136
1566150881.333,0.653691,0.535136
1566150904.1330001,0.534494,0.53512
1566150930.533,0.533947,0.535125
1566150935.333,0.677903,0.535125
1566150956.933,0.534099,0.535187
1566150984.533,0.534391,0.535137
1566151010.933,0.53386,0.535202
1566151021.733,0.666063,0.535202
1566151037.333,0.534384,0.535032
1566151064.933,0.534085,0.535197
1566151091.333,0.534337,0.535213
1566151117.733,0.534047,0.535172
1566151145.333,0.533855,0.535189
1566151171.733,0.534205,0.535209
1566151198.1330001,0.534325,0.535178
1566151225.733,0.534402,0.535185
1566151252.1330001,0.534286,0.535256
1566151278.533,0.533817,0.535262
1566151304.933,0.534062,0.535189
1566151332.533,0.534073,0.535326
1566151358.933,0.53422,0.535136
1566151385.333,0.534109,0.535123
1566151412.933,0.534438,0.535174
1566151439.333,0.534182,0.535216
1566151465.733,0.534006,0.535161
1566151493.333,0.534132,0.535234
1566151519.733,0.534347,0.535269
1566151546.1330001,0.534159,0.53531
1566151573.733,0.534045,0.535128
1566151600.1330001,0.534617,0.535302
1566151626.533,0.533871,0.535138
1566151652.933,0.534207,0.535185
1566151680.533,0.534136,0.535174
1566151706.933,0.533835,0.535097
1566151733.333,0.534475,0.535204
1566151760.933,0.533969,0.535171
1566151787.333,0.534368,0.535142
1566151813.733,0.534178,0.535171
1566151841.333,0.534187,0.535226
1566151867.733,0.534247,0.535141
1566151872.533,0.606078,0.535141
1566151894.1330001,0.534208,0.535185
1566151921.733,0.534392,0.535246
1566151925.333,0.488814,0.535246
1566151948.1330001,0.534089,0.535267
1566151974.533,0.533907,0.53513
1566152000.933,0.534218,0.535155
1566152028.533,0.53418,0.535201
1566152054.933,0.534179,0.535099
1566152081.333,0.534266,0.534974
1566152108.933,0.534207,0.535091
1566152135.333,0.53414,0.535176
1566152161.733,0.534345,0.535087
1566152189.333,0.534276,0.535229
1566152215.733,0.534103,0.535164
1566152242.1330001,0.534242,0.535207
1566152269.733,0.534299,0.53514
1566152296.1330001,0.534317,0.535196
1566152322.533,0.534125,0.535223
1566152350.1330001,0.534258,0.535276
1566152353.733,0.754971,0.535276
1566152376.533,0.534258,0.535194
1566152402.933,0.534087,0.535205
1566152429.333,0.534406,0.535291
1566152456.933,0.534356,0.535219
1566152483.333,0.534241,0.535237
1566152509.733,0.534117,0.535094
1566152537.333,0.534116,0.535155
1566152563.733,0.53406,0.535297
1566152590.1330001,0.534317,0.535164
1566152617.733,0.501477,0.535123
1566152644.1330001,0.53415,0.535165
1566152670.533,0.533958,0.535218
1566152698.1330001,0.534583,0.535235
1566152724.533,0.534352,0.535288
1566152750.933,0.534423,0.535229
1566152777.333,0.53424,0.535308
1566152804.933,0.534005,0.535149
1566152831.333,0.533935,0.535068
1566152857.733,0.533944,0.535156
1566152885.333,0.534077,0.535171
1566152911.733,0.533965,0.535262
1566152938.1330001,0.534346,0.535167
1566152965.733,0.533929,0.53506
1566152992.1330001,0.534548,0.535304
1566152996.933,0.689922,0.535304
1566153018.533,0.534058,0.535175
1566153046.1330001,0.534397,0.535184
1566153072.533,0.534142,0.535222
1566153098.933,0.534467,0.535251
1566153126.533,0.534159,0.535147
1566153152.933,0.53446,0.53524
1566153179.333,0.534478,0.535199
1566153184.1330001,0.633145,0.535199
1566153205.733,0.534053,0.53516
1566153233.333,0.53448,0.535252
1566153259.733,0.534251,0.535161
1566153286.1330001,0.534134,0.53511
1566153313.733,0.534324,0.535199
1566153340.1330001,0.534086,0.535237
1566153366.533,0.533772,0.535121
1566153394.1330001,0.53415,0.535172
1566153420.533,0.534476,0.535181
1566153446.933,0.534237,0.535167
1566153474.533,0.534181,0.535173
1566153500.933,0.534117,0.535173
1566153527.333,0.534443,0.535193
1566153553.733,0.534389,0.535193
1566153581.333,0.534208,0.535163
1566153607.733,0.534085,0.535143
1566153634.1330001,0.534214,0.535347
1566153644.933,0.508029,0.535347
1566153661.733,0.534223,0.535178
1566153688.1330001,0.534228,0.535204
1566153714.533,0.53404,0.535076
1566153742.1330001,0.533983,0.535132
1566153768.533,0.53418,0.535251
1566153794.933,0.534186,0.535263
1566153822.533,0.534071,0.535204
1566153848.933,0.534461,0.535209
1566153875.333,0.534282,0.535262
1566153902.933,0.533961,0.535083
1566153929.333,0.534099,0.535153
1566153955.733,0.534045,0.535235
1566153982.1330001,0.534184,0.535263
1566154009.733,0.534065,0.535142
1566154036.1330001,0.534085,0.53507
1566154062.533,0.534087,0.535161
1566154090.1330001,0.5344,0.53519
1566154116.533,0.534047,0.535287
1566154142.933,0.534243,0.535192
1566154170.533,0.534428,0.535204
1566154196.933,0.53442,0.535148
1566154223.333,0.534316,0.535141
1566154250.933,0.534505,0.535161
1566154277.333,0.534456,0.535167
1566154303.733,0.533969,0.535167
1566154330.1330001,0.534389,0.53519
1566154357.733,0.533969,0.535179
1566154384.1330001,0.534171,0.535098
1566154410.533,0.534442,0.535223
1566154438.1330001,0.534113,0.535175
1566154464.533,0.534384,0.535192
1566154490.933,0.53445,0.535273
1566154518.533,0.53443,0.535147
1566154544.933,0.534503,0.535238
1566154571.333,0.534207,0.535272
1566154598.933,0.533893,0.535217
1566154625.333,0.534463,0.53513
1566154651.733,0.534399,0.535223
1566154678.1330001,0.534168,0.535182
1566154705.733,0.534359,0.535221
1566154710.533,0.757766,0.535221
1566154732.1330001,0.534476,0.535179
1566154758.533,0.534183,0.535164
1566154786.1330001,0.534316,0.535149
1566154812.533,0.53444,0.535213
1566154817.333,0.73549,0.535213
1566154838.933,0.534069,0.535229
1566154866.533,0.533949,0.535013
1566154892.933,0.534394,0.535223
1566154919.333,0.534096,0.535194
1566154946.933,0.534323,0.535061
1566154973.333,0.534278,0.535147
1566154999.733,0.534187,0.53522
1566155027.333,0.534054,0.535221
1566155053.733,0.534298,0.535172
1566155080.1330001,0.53442,0.53523
1566155106.533,0.53425,0.535188
1566155134.1330001,0.534013,0.535209
1566155138.933,0.739016,0.535209
1566155160.533,0.534259,0.535068
1566155186.933,0.534016,0.535224
1566155214.533,0.534152,0.535169
1566155240.933,0.534221,0.535205
1566155267.333,0.53415,0.535111
1566155294.933,0.534097,0.535202
1566155321.333,0.534173,0.535138
1566155347.733,0.534533,0.535217
1566155375.333,0.534294,0.535165
1566155401.733,0.534419,0.535174
1566155428.1330001,0.534296,0.535199
1566155454.533,0.534382,0.535199
1566155482.1330001,0.534258,0.535189
1566155508.533,0.534386,0.535126
1566155534.933,0.534463,0.535192
1566155562.533,0.534376,0.535239
1566155588.933,0.534208,0.535183
1566155615.333,0.533881,0.535146
1566155642.933,0.53444,0.535188
1566155669.333,0.534417,0.535196
1566155695.733,0.533953,0.535151
1566155723.333,0.534146,0.535257
1566155749.733,0.534288,0.535126
1566155776.1330001,0.534083,0.535108
1566155803.733,0.534453,0.535236
1566155830.1330001,0.53402,0.535163
1566155856.533,0.534284,0.535204
1566155882.933,0.534447,0.535096
1566155910.533,0.534523,0.535255
1566155936.933,0.534289,0.535137
1566155963.333,0.534038,0.535136
1566155990.933,0.534292,0.535256
1566156017.333,0.53423,0.535063
1566156043.733,0.534475,0.535178
1566156071.333,0.534308,0.535156
1566156074.933,0.52581,0.535156
1566156097.733,0.534179,0.535172
1566156124.1330001,0.534062,0.535136
1566156151.733,0.534131,0.535195
1566156178.1330001,0.534372,0.535113
1566156230.933,0.534202,0.535223
1566156258.533,0.534495,0.535224
1566156284.933,0.534132,0.535142
1566156311.333,0.534309,0.535058
1566156338.933,0.53433,0.53522
1566156365.333,0.534401,0.53518
1566156419.333,0.534403,0.535188
1566156445.733,0.534453,0.53514
1566156472.1330001,0.534286,0.535197
1566156499.733,0.534223,0.53519
1566156526.1330001,0.534349,0.535083
1566156552.533,0.534286,0.535149
1566156580.1330001,0.534047,0.535158
1566156606.533,0.534294,0.535142
1566156632.933,0.534122,0.535259
1566156659.333,0.534121,0.535199
1566156686.933,0.53438,0.535176
1566156713.333,0.534243,0.535036
1566156739.733,0.534381,0.535218
1566156767.333,0.534391,0.535254
1566156793.733,0.534398,0.53524
1566156820.1330001,0.534152,0.535158
1566156847.733,0.534096,0.535199
1566156874.1330001,0.534034,0.535138
1566156900.533,0.534399,0.535183
1566156928.1330001,0.534408,0.535176
1566156954.533,0.534346,0.535176
1566156980.933,0.533983,0.535171
1566157007.333,0.534232,0.53519
1566157034.933,0.534412,0.535189
1566157061.333,0.534531,0.535234
1566157087.733,0.534338,0.535069
1566157115.333,0.534371,0.535184
1566157141.733,0.534375,0.535215
1566157168.1330001,0.534305,0.535194
1566157195.733,0.534297,0.535205
1566157222.1330001,0.533931,0.535109
1566157248.533,0.534377,0.535215
1566157276.1330001,0.534378,0.535088
1566157302.533,0.534253,0.535148
1566157328.933,0.534185,0.535226
1566157355.333,0.534194,0.535082
1566157382.933,0.534387,0.535174
1566157409.333,0.534143,0.535204
1566157435.733,0.534148,0.535132
1566157463.333,0.534446,0.535196
1566157489.733,0.534562,0.535159
1566157516.1330001,0.534086,0.535181
1566157543.733,0.534459,0.535222
1566157570.1330001,0.534332,0.535197
1566157596.533,0.53389,0.535164
1566157624.1330001,0.53415,0.53519
1566157650.533,0.534034,0.535202
1566157676.933,0.534417,0.535186
1566157704.533,0.534279,0.535243
1566157730.933,0.534467,0.535263
1566157757.333,0.534464,0.535136
1566157783.733,0.534296,0.535116
1566157811.333,0.534552,0.535282
1566157837.733,0.534102,0.535235
1566157864.1330001,0.534286,0.535142
1566157891.733,0.534296,0.535197
1566157918.1330001,0.534465,0.535217
1566157944.533,0.534285,0.535162
1566157972.1330001,0.534463,0.535235
1566157998.533,0.533977,0.535247
1566158024.933,0.533979,0.535122
1566158052.533,0.534038,0.535179
1566158078.933,0.534221,0.535235
1566158105.333,0.534267,0.535093
1566158131.733,0.53435,0.535185
1566158159.333,0.534336,0.535168
1566158185.733,0.534019,0.535272
1566158212.1330001,0.534393,0.535188
1566158239.733,0.534222,0.535184
1566158266.1330001,0.534357,0.535178
1566158292.533,0.53397,0.53516
1566158320.1330001,0.534403,0.535192
1566158346.533,0.534224,0.535184
1566158372.933,0.534401,0.535189
1566158400.533,0.53423,0.53515
1566158426.933,0.533913,0.535272
1566158453.333,0.534411,0.535237
1566158480.933,0.534336,0.535027
1566158507.333,0.534163,0.535241
1566158533.733,0.534296,0.535098
1566158560.1330001,0.534342,0.534999
1566158587.733,0.534248,0.535242
1566158614.1330001,0.534481,0.535234
1566158640.533,0.534297,0.535117
1566158668.1330001,0.534419,0.535167
1566158694.533,0.53425,0.535205
1566158720.933,0.534499,0.535204
1566158748.533,0.534481,0.53521
1566158774.933,0.53431,0.53518
1566158801.333,0.534479,0.535246
1566158828.933,0.534365,0.535209
1566158855.333,0.534184,0.535145
1566158881.733,0.534431,0.535184
1566158908.1330001,0.534251,0.535139
1566158935.733,0.534318,0.535203
1566158962.1330001,0.53431,0.535162
1566158988.533,0.534314,0.535216
1566159016.1330001,0.534114,0.535129
1566159042.533,0.534195,0.535226
1566159068.933,0.534312,0.535224
1566159096.533,0.53438,0.535091
1566159122.933,0.534515,0.535333
1566159149.333,0.534464,0.535261
1566159176.933,0.534132,0.53518
1566159203.333,0.534141,0.535177
1566159229.733,0.534089,0.535223
1566159257.333,0.533902,0.53521
1566159283.733,0.53396,0.535156
1566159310.1330001,0.53451,0.535185
1566159336.533,0.534273,0.535202
1566159364.1330001,0.5344,0.535226
1566159390.533,0.534397,0.535231
1566159416.933,0.534264,0.535119
1566159444.533,0.53451,0.535291
1566159470.933,0.534502,0.535162
1566159497.333,0.534025,0.535114
1566159524.933,0.534472,0.535258
1566159551.333,0.534464,0.535187
1566159577.733,0.534333,0.535097
1566159605.333,0.534097,0.535285
1566159631.733,0.534414,0.535196
1566159658.1330001,0.533981,0.535242
1566159684.533,0.534418,0.535116
1566159712.1330001,0.534364,0.535206
1566159738.533,0.534258,0.535221
1566159764.933,0.534253,0.535251
1566159792.533,0.534306,0.535207
1566159818.933,0.534254,0.535089
1566159845.333,0.5342,0.535098
1566159872.933,0.534391,0.535181
1566159899.333,0.53426,0.535173
1566159925.733,0.534017,0.535201
1566159953.333,0.534139,0.535161
1566159979.733,0.534568,0.535257
1566160006.1330001,0.534213,0.53521
1566160032.533,0.534385,0.535132
1566160060.1330001,0.534031,0.535252
1566160086.533,0.534398,0.53515
1566160112.933,0.534295,0.535115
1566160140.533,0.534476,0.535134
1566160166.933,0.534181,0.535275
1566160193.333,0.534429,0.535196
1566160220.933,0.534371,0.535146
1566160247.333,0.534195,0.535241
1566160273.733,0.534441,0.535134
1566160301.333,0.534215,0.535161
1566160327.733,0.534271,0.535181
1566160354.1330001,0.53391,0.535135
1566160381.733,0.53422,0.535294
1566160408.1330001,0.533976,0.535223
1566160434.533,0.534237,0.535173
1566160460.933,0.534422,0.535187
1566160488.533,0.534424,0.535125
1566160514.933,0.534381,0.53519
1566160541.333,0.534063,0.535178
1566160568.933,0.534265,0.535185
1566160595.333,0.534452,0.535112
1566160621.733,0.534467,0.535265
1566160649.333,0.534339,0.535211
