time,BatC1,BatC2
1566029824.1330001,889.38,876.29
1566029840.933,455.91,458.24
1566029845.733,13.71,2.44
1566029851.733,889.47,876.3
1566029867.333,455.93,458.22
1566029872.1330001,13.67,2.57
1566029878.1330001,889.33,876.43
1566029894.933,455.91,458.2
1566029898.533,13.63,2.63
1566029904.533,889.23,876.57
1566029921.333,455.92,458.21
1566029926.1330001,13.66,2.44
1566029932.1330001,889.3,876.29
1566029947.733,455.9,458.2
1566029952.533,13.7,2.62
1566029958.533,889.27,876.47
1566029975.333,455.94,458.22
1566029978.933,13.58,2.55
1566029984.933,889.31,876.55
1566030001.733,455.91,458.26
1566030006.533,13.65,2.55
1566030012.533,889.29,876.36
1566030028.1330001,455.93,458.21
1566030032.933,13.68,2.56
1566030038.933,889.31,876.32
1566030054.533,455.96,458.22
1566030059.333,13.61,2.43
1566030065.333,889.3,876.22
1566030082.1330001,455.99,458.23
1566030086.933,13.7,2.67
1566030092.933,889.32,876.42
1566030108.533,455.91,458.2
1566030113.333,13.63,2.61
1566030119.333,889.19,876.41
1566030134.933,455.9,458.22
1566030139.733,13.67,2.58
1566030145.733,889.37,876.46
1566030162.533,455.94,458.25
1566030167.333,13.67,2.64
1566030173.333,889.42,876.6
1566030188.933,455.9,458.23
1566030193.733,13.63,2.59
1566030199.733,889.2,876.54
1566030215.333,455.94,458.21
1566030220.1330001,13.63,2.41
1566030226.1330001,889.3,876.29
1566030242.933,455.9,458.21
1566030246.533,13.67,2.38
1566030252.533,889.31,876.24
1566030269.333,455.91,458.24
1566030274.1330001,13.59,2.34
1566030280.1330001,889.23,876.2
1566030295.733,455.93,458.24
1566030300.533,13.58,2.46
1566030306.533,889.22,876.3
1566030323.333,455.96,458.22
1566030326.933,13.68,2.47
1566030332.933,889.31,876.3
1566030349.733,455.92,458.23
1566030354.533,13.67,2.49
1566030360.533,889.28,876.37
1566030376.1330001,455.93,458.18
1566030380.933,13.61,2.42
1566030386.933,889.27,876.31
1566030402.533,455.87,458.2
1566030407.333,13.64,2.68
1566030413.333,889.35,876.37
1566030430.1330001,455.98,458.23
1566030434.933,13.65,2.34
1566030440.933,889.49,876.04
1566030456.533,455.9,458.2
1566030461.333,13.74,2.61
1566030467.333,889.5,876.15
1566030482.933,455.93,458.19
1566030487.733,13.77,2.5
1566030493.733,889.69,876.13
1566030510.533,455.92,458.22
1566030515.333,13.74,2.36
1566030521.333,889.67,875.98
1566030536.933,455.91,458.19
1566030541.733,13.79,2.36
1566030547.733,889.64,875.98
1566030563.333,455.93,458.21
1566030568.1330001,13.73,2.25
1566030574.1330001,889.67,875.89
1566030590.933,455.92,458.19
1566030594.533,13.71,2.53
1566030600.533,889.56,876.31
1566030617.333,455.92,458.25
1566030622.1330001,13.75,2.62
1566030628.1330001,889.54,876.16
1566030643.733,455.92,458.22
1566030648.533,13.76,2.48
1566030654.533,889.63,876.22
1566030671.333,455.94,458.23
1566030674.933,13.79,2.46
1566030680.933,889.72,876.21
1566030697.733,455.93,458.25
1566030702.533,13.77,2.47
1566030708.533,889.68,876.07
1566030724.1330001,455.92,458.24
1566030728.933,13.67,2.58
1566030734.933,889.52,876.16
1566030751.733,455.89,458.23
1566030755.333,13.72,2.36
1566030761.333,889.51,875.98
1566030778.1330001,455.94,458.16
1566030782.933,13.73,2.32
1566030788.933,889.58,875.94
1566030804.533,455.92,458.22
1566030809.333,13.72,2.37
1566030815.333,889.46,875.92
1566030830.933,455.9,458.18
1566030835.733,13.7,2.39
1566030841.733,889.49,875.97
1566030858.533,455.96,458.21
1566030863.333,13.71,2.24
1566030869.333,889.54,875.89
1566030884.933,455.92,458.25
1566030889.733,13.68,2.29
1566030895.733,889.57,875.91
1566030911.333,456.0,458.3
1566030916.1330001,13.75,2.35
1566030922.1330001,889.56,875.8
1566030938.933,456.08,458.21
1566030942.533,13.74,2.44
1566030948.533,889.39,876.01
1566030965.333,455.9,458.23
1566030970.1330001,13.65,2.48
1566030976.1330001,889.54,876.18
1566030991.733,455.92,458.25
1566030996.533,13.74,2.36
1566031002.533,889.5,875.93
1566031019.333,455.91,458.18
1566031022.933,13.76,2.33
1566031028.933,889.55,875.9
1566031045.733,455.93,458.28
1566031050.533,13.71,2.5
1566031056.533,889.46,876.31
1566031072.1330001,455.92,458.24
1566031076.933,13.68,2.54
1566031082.933,889.56,876.31
1566031099.733,455.91,458.25
1566031103.333,13.7,2.36
1566031109.333,889.59,876.26
1566031126.1330001,455.96,458.27
1566031130.933,13.69,2.38
1566031136.933,889.6,876.2
1566031152.533,455.88,458.19
1566031157.333,13.74,2.5
1566031163.333,889.63,876.21
1566031178.933,455.91,458.21
1566031183.733,13.79,2.36
1566031189.733,889.78,876.17
1566031206.533,455.93,458.21
1566031211.333,13.73,2.27
1566031217.333,889.47,875.99
1566031232.933,456.01,458.27
1566031237.733,13.73,2.55
1566031243.733,889.62,876.41
1566031259.333,455.95,458.23
1566031264.1330001,13.65,2.37
1566031270.1330001,889.62,876.17
1566031286.933,455.93,458.26
1566031291.733,13.66,2.62
1566031297.733,889.51,876.51
1566031313.333,455.94,458.21
1566031318.1330001,13.81,2.59
1566031324.1330001,889.73,876.44
1566031339.733,455.88,458.29
1566031344.533,13.73,2.41
1566031350.533,889.69,876.26
1566031367.333,455.92,458.23
1566031370.933,13.81,2.81
1566031376.933,889.66,876.41
1566031393.733,455.98,458.22
1566031398.533,13.73,2.43
1566031404.533,889.58,876.12
1566031420.1330001,455.97,458.18
1566031424.933,13.71,2.39
1566031430.933,889.53,875.99
1566031447.733,455.93,458.23
1566031451.333,13.78,2.49
1566031457.333,889.59,876.08
1566031474.1330001,455.96,458.24
1566031478.933,13.71,2.43
1566031484.933,889.54,876.14
1566031500.533,455.92,458.15
1566031505.333,13.75,2.47
1566031511.333,889.52,875.97
1566031526.933,455.92,458.18
1566031531.733,13.7,2.35
1566031537.733,889.61,876.04
1566031554.533,455.9,458.19
1566031559.333,13.71,2.49
1566031565.333,889.51,876.16
1566031580.933,455.92,458.26
1566031585.733,13.67,2.31
1566031591.733,889.43,875.95
1566031607.333,455.95,458.23
1566031612.1330001,13.72,2.6
1566031618.1330001,889.56,876.29
1566031634.933,455.93,458.25
1566031639.733,13.71,2.39
1566031645.733,889.49,876.06
1566031661.333,456.03,458.3
1566031666.1330001,13.65,2.49
1566031672.1330001,889.34,876.09
1566031687.733,455.94,458.23
1566031692.533,13.63,2.59
1566031698.533,889.31,876.21
1566031715.333,455.91,458.19
1566031718.933,13.63,2.31
1566031724.933,889.4,875.93
1566031741.733,455.94,458.19
1566031746.533,13.79,2.33
1566031752.533,889.68,876.0
1566031768.1330001,455.95,458.26
1566031772.933,13.82,2.35
1566031778.933,889.78,876.09
1566031795.733,455.9,458.21
1566031799.333,13.77,2.38
1566031805.333,889.67,876.15
1566031822.1330001,455.91,458.21
1566031826.933,13.64,2.49
1566031832.933,889.61,876.21
1566031848.533,455.95,458.2
1566031853.333,13.74,2.64
1566031859.333,889.61,876.4
1566031876.1330001,455.87,458.24
1566031879.733,13.75,2.67
1566031885.733,889.73,876.44
1566031902.533,455.92,458.26
1566031907.333,13.77,2.34
1566031913.333,889.72,876.09
1566031928.933,455.93,458.22
1566031933.733,13.68,2.32
1566031939.733,889.56,876.01
1566031955.333,456.1,458.25
1566031960.1330001,13.7,2.49
1566031966.1330001,889.68,876.29
1566031982.933,455.93,458.24
1566031987.733,13.75,2.51
1566031993.733,889.65,876.13
1566032009.333,456.0,458.21
1566032014.1330001,13.74,2.82
1566032020.1330001,889.58,876.46
1566032035.733,455.94,458.22
1566032040.533,13.69,2.52
1566032046.533,889.52,876.07
1566032063.333,455.92,458.23
1566032068.1330001,13.72,2.35
1566032074.1330001,889.5,875.8
1566032089.733,455.91,458.21
1566032094.533,13.74,2.42
1566032100.533,889.54,875.9
1566032116.1330001,455.98,458.27
1566032120.933,13.72,2.34
1566032126.933,889.58,875.86
1566032143.733,455.98,458.24
1566032147.333,13.63,2.46
1566032153.333,889.41,876.01
1566032170.1330001,455.91,458.23
1566032174.933,13.67,2.33
1566032180.933,889.36,875.86
1566032196.533,455.92,458.28
1566032201.333,13.68,2.31
1566032207.333,889.51,875.96
1566032224.1330001,455.94,458.21
1566032227.733,13.75,2.43
1566032233.733,889.6,875.96
1566032250.533,455.94,458.23
1566032255.333,13.74,2.4
1566032261.333,889.49,875.99
1566032276.933,455.93,458.24
1566032281.733,13.72,2.53
1566032287.733,889.65,876.16
1566032303.333,455.93,458.21
1566032308.1330001,13.77,2.37
1566032314.1330001,889.71,876.04
1566032330.933,455.93,458.23
1566032335.733,13.75,2.67
1566032341.733,889.57,875.99
1566032357.333,455.92,458.2
1566032362.1330001,13.66,2.16
1566032368.1330001,889.48,875.42
1566032383.733,455.97,458.24
1566032388.533,13.72,2.19
1566032394.533,889.59,875.37
1566032411.333,455.91,458.19
1566032416.1330001,13.81,2.35
1566032422.1330001,889.72,875.59
1566032437.733,455.95,458.2
1566032442.533,13.84,2.29
1566032448.533,889.79,875.53
1566032464.1330001,455.88,458.2
1566032468.933,13.74,2.5
1566032474.933,889.84,875.86
1566032491.733,455.94,458.22
1566032495.333,13.84,2.32
1566032501.333,889.74,875.59
1566032518.1330001,455.9,458.18
1566032522.933,13.77,2.2
1566032528.933,889.88,875.51
1566032544.533,455.89,458.19
1566032549.333,13.74,2.22
1566032555.333,889.67,875.5
1566032572.1330001,455.89,458.14
1566032575.733,13.77,2.13
1566032581.733,889.74,875.33
1566032598.533,455.9,458.17
1566032603.333,13.81,2.03
1566032609.333,889.77,875.14
1566032624.933,455.96,458.25
1566032629.733,13.85,2.24
1566032635.733,889.81,875.29
1566032652.533,455.92,458.21
1566032656.1330001,13.81,2.49
1566032662.1330001,889.76,876.32
1566032678.933,455.91,458.22
1566032683.733,13.76,2.54
1566032689.733,889.45,876.34
1566032705.333,455.91,458.22
1566032710.1330001,13.62,2.64
1566032716.1330001,889.38,876.59
1566032731.733,455.86,458.23
1566032736.533,13.69,2.55
1566032742.533,889.43,876.48
1566032759.333,455.93,458.23
1566032764.1330001,13.72,2.55
1566032770.1330001,889.38,876.32
1566032785.733,455.91,458.24
1566032790.533,13.73,2.27
1566032796.533,889.47,876.09
1566032812.1330001,455.93,458.24
1566032816.933,13.69,2.57
1566032822.933,889.37,876.37
1566032839.733,455.88,458.22
1566032844.533,13.62,2.54
1566032850.533,889.55,876.59
1566032866.1330001,455.9,458.25
1566032870.933,13.7,2.45
1566032876.933,889.49,876.3
1566032892.533,455.92,458.25
1566032897.333,13.68,2.5
1566032903.333,889.42,876.33
1566032920.1330001,455.94,458.18
1566032923.733,13.62,2.68
1566032929.733,889.22,876.56
1566032946.533,455.95,458.26
1566032951.333,13.67,2.48
1566032957.333,889.37,876.36
1566032972.933,455.89,458.19
1566032977.733,13.68,2.64
1566032983.733,889.39,876.2
1566033000.533,455.95,458.26
1566033004.1330001,13.62,2.23
1566033010.1330001,889.34,875.67
1566033026.933,455.91,458.19
1566033031.733,13.67,2.3
1566033037.733,889.43,875.78
1566033053.333,455.94,458.24
1566033058.1330001,13.74,2.25
1566033064.1330001,889.51,875.72
1566033079.733,455.93,458.26
1566033084.533,13.71,2.49
1566033090.533,889.51,875.96
1566033107.333,455.96,458.21
1566033112.1330001,13.72,2.35
1566033118.1330001,889.5,875.83
1566033133.733,455.9,458.2
1566033138.533,13.72,2.56
1566033144.533,889.39,875.99
1566033160.1330001,455.87,458.17
1566033164.933,13.73,2.36
1566033170.933,889.42,875.76
1566033187.733,455.93,458.23
1566033192.533,13.71,2.59
1566033198.533,889.44,876.06
1566033214.1330001,455.86,458.2
1566033218.933,13.62,2.17
1566033224.933,889.32,875.6
1566033240.533,455.95,458.27
1566033245.333,13.75,2.57
1566033251.333,889.47,876.02
1566033268.1330001,455.9,458.25
1566033271.733,13.71,2.43
1566033277.733,889.49,875.89
1566033294.533,455.94,458.24
1566033299.333,13.66,2.75
1566033305.333,889.48,876.59
1566033320.933,455.84,458.14
1566033325.733,13.66,2.55
1566033331.733,889.46,876.39
1566033348.533,455.97,458.26
1566033352.1330001,13.7,2.41
1566033358.1330001,889.56,876.26
1566033374.933,455.94,458.22
1566033379.733,13.69,2.59
1566033385.733,889.6,876.46
1566033401.333,455.88,458.21
1566033406.1330001,13.73,2.24
1566033412.1330001,889.65,876.25
1566033428.933,455.88,458.21
1566033432.533,13.7,2.61
1566033438.533,889.62,876.58
1566033455.333,455.91,458.24
1566033460.1330001,13.79,2.58
1566033466.1330001,889.72,876.52
1566033481.733,455.92,458.25
1566033486.533,13.77,2.37
1566033492.533,889.66,876.24
1566033508.1330001,455.93,458.23
1566033512.933,13.77,2.33
1566033518.933,889.67,876.31
1566033535.733,455.96,458.22
1566033540.533,13.69,2.59
1566033546.533,889.47,876.48
1566033562.1330001,455.94,458.21
1566033566.933,13.73,2.51
1566033572.933,889.55,876.35
1566033588.533,455.86,458.19
1566033593.333,13.68,2.47
1566033599.333,889.62,876.47
1566033616.1330001,455.93,458.23
1566033619.733,13.72,2.78
1566033625.733,889.45,875.74
1566033642.533,455.98,458.22
1566033647.333,13.63,2.21
1566033653.333,889.39,875.18
1566033668.933,455.9,458.21
1566033673.733,13.74,2.0
1566033679.733,889.61,874.97
1566033696.533,455.91,458.19
1566033700.1330001,13.69,1.86
1566033706.1330001,889.46,874.8
1566033722.933,455.95,458.22
1566033727.733,13.67,2.2
1566033733.733,889.52,875.1
1566033749.333,455.95,458.24
1566033754.1330001,13.62,2.01
1566033760.1330001,889.48,874.84
1566033776.933,455.94,458.21
1566033780.533,13.68,2.11
1566033786.533,889.54,875.11
1566033803.333,455.9,458.18
1566033808.1330001,13.73,1.99
1566033814.1330001,889.54,874.89
1566033829.733,455.93,458.18
1566033834.533,13.74,1.93
1566033840.533,889.59,874.77
1566033856.1330001,455.96,458.2
1566033860.933,13.67,1.92
1566033866.933,889.45,874.77
1566033883.733,455.89,458.19
1566033888.533,13.72,2.13
1566033894.533,889.52,875.06
1566033910.1330001,455.86,458.16
1566033914.933,13.74,1.94
1566033920.933,889.59,874.87
1566033936.533,455.9,458.2
1566033941.333,13.67,2.42
1566033947.333,889.61,876.0
1566033964.1330001,455.9,458.17
1566033968.933,13.67,2.46
1566033974.933,889.49,875.96
1566033990.533,455.95,458.25
1566033995.333,13.68,2.52
1566034001.333,889.52,875.91
1566034016.933,455.95,458.24
1566034021.733,13.68,2.46
1566034027.733,889.55,875.98
1566034044.533,455.94,458.18
1566034048.1330001,13.75,2.25
1566034054.1330001,889.61,875.58
1566034070.933,455.91,458.23
1566034075.733,13.71,2.31
1566034081.733,889.6,875.84
1566034097.333,455.86,458.2
1566034102.1330001,13.79,2.55
1566034108.1330001,889.67,876.02
1566034124.933,455.86,458.19
1566034128.533,13.77,2.34
1566034134.533,889.72,875.82
1566034151.333,455.96,458.26
1566034156.1330001,13.68,2.45
1566034162.1330001,889.56,875.97
1566034177.733,455.89,458.22
1566034182.533,13.76,2.49
1566034188.533,889.57,875.93
1566034204.1330001,455.89,458.22
1566034208.933,13.77,2.31
1566034214.933,889.6,875.72
1566034231.733,455.93,458.25
1566034236.533,13.79,2.41
1566034242.533,889.7,875.72
1566034258.1330001,455.97,458.24
1566034262.933,13.73,2.39
1566034268.933,889.62,876.21
1566034284.533,455.94,458.26
1566034289.333,13.73,2.27
1566034295.333,889.41,876.09
1566034312.1330001,455.87,458.19
1566034316.933,13.8,2.75
1566034322.933,889.69,876.63
1566034338.533,455.83,458.16
1566034343.333,13.67,2.43
1566034349.333,889.55,876.39
1566034364.933,455.95,458.24
1566034369.733,13.64,2.58
1566034375.733,889.54,876.47
1566034392.533,455.88,458.16
1566034396.1330001,13.79,2.42
1566034402.1330001,889.71,876.27
1566034418.933,455.93,458.22
1566034423.733,13.76,2.5
1566034429.733,889.62,876.32
1566034445.333,455.92,458.24
1566034450.1330001,13.63,2.4
1566034456.1330001,889.38,876.29
1566034472.933,455.92,458.24
1566034476.533,13.65,2.44
1566034482.533,889.28,876.28
1566034499.333,455.93,458.26
1566034504.1330001,13.66,2.57
1566034510.1330001,889.44,876.51
1566034525.733,455.92,458.22
1566034530.533,13.71,2.61
1566034536.533,889.5,876.42
1566034553.333,455.91,458.2
1566034556.933,13.68,2.31
1566034562.933,889.49,876.22
1566034579.733,455.93,458.23
1566034584.533,13.65,2.49
1566034590.533,889.37,876.32
1566034606.1330001,455.87,458.16
1566034610.933,13.69,2.45
1566034616.933,889.5,876.14
1566034632.533,455.92,458.24
1566034637.333,13.64,2.54
1566034643.333,889.49,876.38
1566034660.1330001,455.96,458.24
1566034664.933,13.68,2.5
1566034670.933,889.5,876.26
1566034686.533,455.91,458.24
1566034691.333,13.69,2.52
1566034697.333,889.42,876.35
1566034712.933,455.91,458.2
1566034717.733,13.69,2.55
1566034723.733,889.46,876.31
1566034740.533,455.92,458.19
1566034745.333,13.71,2.59
1566034751.333,889.42,876.38
1566034766.933,455.83,458.21
1566034771.733,13.72,2.65
1566034777.733,889.44,876.47
1566034793.333,455.91,458.23
1566034798.1330001,13.69,2.47
1566034804.1330001,889.43,876.31
1566034820.933,455.89,458.24
1566034824.533,13.74,2.59
1566034830.533,889.58,876.34
1566034847.333,455.95,458.26
1566034852.1330001,13.69,2.58
1566034858.1330001,889.41,876.33
1566034873.733,455.95,458.29
1566034878.533,13.64,2.56
1566034884.533,889.47,876.41
1566034901.333,455.85,458.21
1566034904.933,13.71,2.7
1566034910.933,889.52,876.36
1566034927.733,455.89,458.21
1566034932.533,13.7,2.47
1566034938.533,889.48,876.08
1566034954.1330001,455.91,458.26
1566034958.933,13.72,2.49
1566034964.933,889.62,876.09
1566034980.533,455.96,458.25
1566034985.333,13.76,2.38
1566034991.333,889.57,876.01
1566035008.1330001,455.92,458.21
1566035012.933,13.77,2.34
1566035018.933,889.53,875.85
1566035034.533,455.92,458.2
1566035039.333,13.72,2.46
1566035045.333,889.39,875.91
1566035060.933,455.88,458.22
1566035065.733,13.68,2.51
1566035071.733,889.5,876.14
1566035088.533,455.91,458.23
1566035093.333,13.69,2.48
1566035099.333,889.61,876.24
1566035114.933,455.85,458.15
1566035119.733,13.72,2.49
1566035125.733,889.5,876.15
1566035141.333,456.0,458.26
1566035146.1330001,13.72,2.5
1566035152.1330001,889.57,876.19
1566035168.933,455.91,458.22
1566035172.533,13.73,2.47
1566035178.533,889.54,876.16
1566035195.333,455.86,458.21
1566035200.1330001,13.67,2.44
1566035206.1330001,889.46,876.13
1566035221.733,455.97,458.29
1566035226.533,13.66,2.68
1566035232.533,889.58,876.34
1566035249.333,455.96,458.26
1566035252.933,13.63,2.29
1566035258.933,889.41,875.98
1566035275.733,455.88,458.23
1566035280.533,13.73,2.53
1566035286.533,889.56,876.12
1566035302.1330001,455.92,458.22
1566035306.933,13.68,2.24
1566035312.933,889.44,875.81
1566035329.733,455.92,458.26
1566035333.333,13.67,2.33
1566035339.333,889.42,875.88
1566035356.1330001,455.95,458.24
1566035360.933,13.7,2.34
1566035366.933,889.5,875.86
1566035382.533,455.88,458.18
1566035387.333,13.66,2.36
1566035393.333,889.42,875.84
1566035408.933,455.86,458.15
1566035413.733,13.71,2.48
1566035419.733,889.61,876.07
1566035436.533,455.94,458.21
1566035441.333,13.7,2.43
1566035447.333,889.51,875.96
1566035462.933,456.0,458.29
1566035467.733,13.71,2.42
1566035473.733,889.59,875.87
1566035489.333,455.89,458.19
1566035494.1330001,13.73,2.44
1566035500.1330001,889.6,875.95
1566035516.933,455.95,458.19
1566035521.733,13.69,2.32
1566035527.733,889.47,875.7
1566035543.333,455.95,458.25
1566035548.1330001,13.63,2.63
1566035554.1330001,889.32,876.46
1566035569.733,456.09,458.21
1566035574.533,13.63,2.47
1566035580.533,889.38,876.31
1566035597.333,455.93,458.23
1566035600.933,13.71,2.53
1566035606.933,889.58,876.46
1566035623.733,455.91,458.22
1566035628.533,13.75,2.69
1566035634.533,889.65,876.65
1566035650.1330001,455.95,458.24
1566035654.933,13.61,2.45
1566035660.933,889.34,876.48
1566035677.733,455.92,458.21
1566035681.333,13.71,2.62
1566035687.333,889.4,876.53
1566035704.1330001,455.91,458.24
1566035708.933,13.79,2.47
1566035714.933,889.62,876.38
1566035730.533,455.94,458.21
1566035735.333,13.63,2.57
1566035741.333,889.35,876.55
1566035756.933,455.94,458.22
1566035761.733,13.66,2.51
1566035767.733,889.49,876.56
