time,C1M2Ctime,C2M2Ctime
1566142015.733,2.327401,2.338716
1566142026.533,2.313964,2.331757
1566142042.1330001,2.327408,2.338704
1566142052.933,2.313997,2.331628
1566142068.533,2.327414,2.338721
1566142079.333,2.313983,2.331596
1566142096.1330001,2.327386,2.338715
1566142106.933,2.313955,2.331591
1566142122.533,2.327405,2.338757
1566142133.333,2.313993,2.331602
1566142148.933,2.327359,2.338677
1566142159.733,2.313972,2.331731
1566142176.533,2.327393,2.338727
1566142187.333,2.313977,2.331613
1566142202.933,2.327367,2.338743
1566142213.733,2.313956,2.331537
1566142229.333,2.327377,2.338751
1566142240.1330001,2.313929,2.331522
1566142256.933,2.327398,2.338653
1566142266.533,2.313937,2.331616
1566142283.333,2.327398,2.338699
1566142294.1330001,2.313972,2.331555
1566142309.733,2.327391,2.338715
1566142320.533,2.313959,2.331534
1566142337.333,2.327396,2.338747
1566142346.933,2.313987,2.331694
1566142363.733,2.3274,2.33866
1566142374.533,2.313969,2.331663
1566142390.1330001,2.327392,2.338712
1566142400.933,2.313981,2.331553
1566142417.733,2.327387,2.338744
1566142427.333,2.31394,2.331694
1566142444.1330001,2.327415,2.338678
1566142454.933,2.313982,2.331398
1566142470.533,2.327391,2.338725
1566142481.333,2.313948,2.33157
1566142496.933,2.32738,2.338686
1566142507.733,2.313974,2.331532
1566142524.533,2.327376,2.33864
1566142535.333,2.314006,2.331661
1566142550.933,2.327391,2.338726
1566142561.733,2.313951,2.331589
1566142577.333,2.32738,2.338708
1566142588.1330001,2.313987,2.331726
1566142604.933,2.327391,2.338714
1566142615.733,2.313983,2.3316
1566142631.333,2.327397,2.338695
1566142642.1330001,2.313939,2.331712
1566142657.733,2.327394,2.338705
1566142668.533,2.313978,2.331587
1566142685.333,2.327394,2.338732
1566142694.933,2.313974,2.331575
1566142711.733,2.327404,2.338642
1566142722.533,2.31395,2.331625
1566142738.1330001,2.327413,2.33869
1566142748.933,2.313974,2.331613
1566142765.733,2.327404,2.338725
1566142775.333,2.313968,2.331722
1566142792.1330001,2.327401,2.338681
1566142802.933,2.313984,2.331643
1566142818.533,2.327391,2.33876
1566142829.333,2.313991,2.331563
1566142844.933,2.32739,2.338639
1566142855.733,2.31395,2.331611
1566142872.533,2.327374,2.338732
1566142883.333,2.31396,2.331507
1566142898.933,2.327389,2.338747
1566142909.733,2.313965,2.331575
1566142925.333,2.32739,2.338662
1566142936.1330001,2.314001,2.33163
1566142952.933,2.327392,2.338761
1566142963.733,2.313998,2.331669
1566142979.333,2.327405,2.338722
1566142990.1330001,2.313972,2.331666
1566143005.733,2.327388,2.33865
1566143016.533,2.313954,2.331529
1566143033.333,2.3274,2.338719
1566143042.933,2.313975,2.331517
1566143059.733,2.32741,2.338743
1566143070.533,2.313961,2.331549
1566143086.1330001,2.327392,2.338668
1566143096.933,2.313962,2.331708
1566143113.733,2.327403,2.33873
1566143123.333,2.313949,2.331635
1566143140.1330001,2.327391,2.338681
1566143150.933,2.313945,2.331621
1566143166.533,2.327367,2.338686
1566143177.333,2.313954,2.331546
1566143194.1330001,2.327395,2.338684
1566143203.733,2.313991,2.331579
1566143220.533,2.327379,2.338759
1566143231.333,2.313974,2.331585
1566143246.933,2.327382,2.338704
1566143257.733,2.314015,2.331712
1566143273.333,2.327391,2.338684
1566143284.1330001,2.314013,2.331555
1566143300.933,2.327388,2.338787
1566143311.733,2.31397,2.331625
1566143327.333,2.327396,2.338681
1566143338.1330001,2.313953,2.331532
1566143353.733,2.327384,2.3387
1566143364.533,2.313953,2.331588
1566143381.333,2.327378,2.338689
1566143390.933,2.313998,2.331591
1566143407.733,2.327409,2.338696
1566143418.533,2.31396,2.331627
1566143434.1330001,2.327411,2.338721
1566143444.933,2.313974,2.331632
1566143461.733,2.327398,2.338744
1566143471.333,2.313964,2.331639
1566143488.1330001,2.3274,2.338698
1566143498.933,2.313983,2.331712
1566143514.533,2.327379,2.338738
1566143525.333,2.314011,2.331579
1566143542.1330001,2.327385,2.33868
1566143551.733,2.313957,2.33162
1566143568.533,2.327398,2.338747
1566143579.333,2.313965,2.331509
1566143594.933,2.327391,2.338734
1566143605.733,2.313993,2.331669
1566143621.333,2.327388,2.338693
1566143632.1330001,2.313977,2.331521
1566143648.933,2.3274,2.338746
1566143659.733,2.313954,2.331527
1566143675.333,2.327408,2.338712
1566143686.1330001,2.313953,2.331511
1566143701.733,2.327398,2.338695
1566143712.533,2.313971,2.331662
1566143729.333,2.327401,2.338702
1566143740.1330001,2.313961,2.331545
1566143755.733,2.327406,2.338628
1566143766.533,2.313954,2.331698
1566143782.1330001,2.327404,2.338666
1566143792.933,2.313969,2.331683
1566143809.733,2.327419,2.338759
1566143819.333,2.313972,2.331372
1566143836.1330001,2.327403,2.338673
1566143846.933,2.313973,2.331715
1566143862.533,2.327397,2.338653
1566143873.333,2.313979,2.331575
1566143890.1330001,2.327399,2.338683
1566143899.733,2.313972,2.33157
1566143916.533,2.327381,2.338681
1566143927.333,2.313984,2.331587
1566143942.933,2.32739,2.338686
1566143953.733,2.314014,2.331635
1566143969.333,2.327372,2.338666
1566143980.1330001,2.313997,2.331804
1566143996.933,2.327398,2.338718
1566144007.733,2.313964,2.331568
1566144023.333,2.32739,2.338705
1566144034.1330001,2.313968,2.331608
1566144049.733,2.327398,2.338799
1566144060.533,2.31399,2.331612
1566144077.333,2.327394,2.338713
1566144088.1330001,2.313974,2.331569
1566144103.733,2.327396,2.338613
1566144114.533,2.313976,2.331618
1566144130.1330001,2.327401,2.338748
1566144140.933,2.313986,2.331613
1566144157.733,2.327409,2.338704
1566144167.333,2.313992,2.331641
1566144184.1330001,2.327371,2.338677
1566144194.933,2.31398,2.331647
1566144210.533,2.327376,2.338723
1566144221.333,2.313951,2.331681
1566144238.1330001,2.327372,2.338722
1566144247.733,2.313983,2.331592
1566144264.533,2.327379,2.338697
1566144275.333,2.313998,2.331642
1566144290.933,2.327383,2.338731
1566144301.733,2.313948,2.331517
1566144318.533,2.327384,2.338721
1566144328.1330001,2.313953,2.331677
1566144344.933,2.327396,2.338642
1566144355.733,2.313983,2.331666
1566144371.333,2.327389,2.338707
1566144382.1330001,2.313988,2.331535
1566144397.733,2.327402,2.338721
1566144408.533,2.313962,2.331541
1566144425.333,2.32741,2.338674
1566144436.1330001,2.313969,2.331655
1566144451.733,2.32741,2.338701
1566144462.533,2.313953,2.331553
1566144478.1330001,2.327395,2.338673
1566144488.933,2.313983,2.331612
1566144505.733,2.327407,2.338679
1566144516.533,2.313995,2.331709
1566144532.1330001,2.327371,2.338721
1566144542.933,2.313973,2.33153
1566144558.533,2.327384,2.338734
1566144569.333,2.313949,2.331655
1566144586.1330001,2.327391,2.338696
1566144595.733,2.313962,2.331605
1566144612.533,2.327386,2.338686
1566144623.333,2.31394,2.331695
1566144638.933,2.327399,2.338726
1566144649.733,2.313978,2.331581
1566144666.533,2.327392,2.338714
1566144676.1330001,2.313952,2.331565
1566144692.933,2.327392,2.33869
1566144703.733,2.313972,2.331607
1566144719.333,2.327408,2.338724
1566144730.1330001,2.313988,2.33173
1566144745.733,2.327415,2.338694
1566144756.533,2.313971,2.331562
1566144773.333,2.327392,2.338713
1566144784.1330001,2.313997,2.331591
1566144799.733,2.327394,2.338687
1566144810.533,2.313956,2.331549
1566144826.1330001,2.327399,2.338689
1566144836.933,2.31399,2.331652
1566144853.733,2.327407,2.338728
1566144864.533,2.313966,2.331634
1566144880.1330001,2.327363,2.338709
1566144890.933,2.313963,2.33161
1566144906.533,2.327375,2.338699
1566144917.333,2.314016,2.331655
1566144934.1330001,2.327376,2.338749
1566144943.733,2.313963,2.33163
1566144960.533,2.327399,2.338725
1566144971.333,2.313995,2.331513
1566144986.933,2.327369,2.338675
1566144997.733,2.313982,2.331624
1566145014.533,2.327385,2.338747
1566145024.1330001,2.31398,2.33151
1566145040.933,2.327404,2.338744
1566145051.733,2.313964,2.331514
1566145067.333,2.327393,2.338651
1566145078.1330001,2.313944,2.331537
1566145094.933,2.327394,2.338692
1566145104.533,2.313984,2.331543
1566145121.333,2.327396,2.338706
1566145132.1330001,2.313996,2.331545
1566145147.733,2.327398,2.338669
1566145158.533,2.313992,2.331583
1566145174.1330001,2.327419,2.338763
1566145184.933,2.313972,2.331684
1566145201.733,2.327419,2.338671
1566145212.533,2.313989,2.331567
1566145228.1330001,2.327369,2.33867
1566145238.933,2.313974,2.331708
1566145254.533,2.327368,2.338692
1566145265.333,2.313972,2.331654
1566145282.1330001,2.327393,2.338766
1566145292.933,2.313977,2.33162
1566145308.533,2.327388,2.338674
1566145319.333,2.313967,2.331623
1566145334.933,2.327374,2.338731
1566145345.733,2.313977,2.331586
1566145362.533,2.327374,2.338743
1566145372.1330001,2.313948,2.331604
1566145388.933,2.327409,2.338669
1566145399.733,2.31399,2.331609
1566145415.333,2.327396,2.338729
1566145426.1330001,2.313973,2.331663
1566145442.933,2.32741,2.338702
1566145452.533,2.313958,2.331621
1566145469.333,2.327395,2.338733
1566145480.1330001,2.313988,2.331627
1566145495.733,2.327407,2.338715
1566145506.533,2.313959,2.331633
1566145522.1330001,2.327409,2.338717
1566145532.933,2.313995,2.331664
1566145549.733,2.327408,2.338739
1566145560.533,2.313979,2.331732
1566145576.1330001,2.327376,2.33874
1566145586.933,2.314008,2.331651
1566145602.533,2.327393,2.338735
1566145613.333,2.313977,2.331657
1566145630.1330001,2.327376,2.338716
1566145640.933,2.313951,2.331614
1566145656.533,2.327384,2.338684
1566145667.333,2.313958,2.331585
1566145682.933,2.327397,2.338728
1566145693.733,2.313996,2.331521
1566145710.533,2.327409,2.338679
1566145720.1330001,2.313984,2.331582
1566145736.933,2.327396,2.338767
1566145747.733,2.313977,2.331507
1566145763.333,2.327405,2.338653
1566145774.1330001,2.313965,2.331553
1566145790.933,2.327398,2.338699
1566145800.533,2.314,2.331656
1566145817.333,2.327413,2.338705
1566145828.1330001,2.313982,2.331569
1566145843.733,2.327396,2.338671
1566145854.533,2.313974,2.331637
1566145871.333,2.327415,2.338773
1566145880.933,2.313965,2.331626
1566145897.733,2.327413,2.338683
1566145908.533,2.313973,2.33165
1566145924.1330001,2.327382,2.338715
1566145934.933,2.313978,2.331563
1566145950.533,2.32739,2.338695
1566145961.333,2.313978,2.331564
1566145978.1330001,2.327375,2.338701
1566145988.933,2.313962,2.331587
1566146004.533,2.327394,2.338694
1566146015.333,2.31399,2.331592
1566146030.933,2.327392,2.338713
1566146041.733,2.313975,2.331567
1566146058.533,2.32738,2.338766
1566146068.1330001,2.313977,2.33163
1566146084.933,2.327383,2.33871
1566146095.733,2.313963,2.331534
1566146111.333,2.327399,2.338689
1566146122.1330001,2.313965,2.331617
1566146138.933,2.327398,2.338729
1566146148.533,2.313973,2.331682
1566146165.333,2.327403,2.338709
1566146176.1330001,2.313963,2.33161
1566146191.733,2.327409,2.338693
1566146202.533,2.313978,2.331618
1566146219.333,2.327433,2.338719
1566146228.933,2.313982,2.331487
1566146245.733,2.32737,2.338729
1566146256.533,2.313933,2.331521
1566146272.1330001,2.327395,2.338727
1566146282.933,2.313982,2.331667
1566146298.533,2.327386,2.338699
1566146309.333,2.313941,2.331631
1566146326.1330001,2.327381,2.338687
1566146336.933,2.313975,2.331596
1566146352.533,2.327374,2.338662
1566146363.333,2.313978,2.331592
1566146378.933,2.327394,2.338763
1566146389.733,2.313964,2.331626
1566146406.533,2.327396,2.338737
1566146417.333,2.313972,2.331661
1566146432.933,2.327389,2.338686
1566146443.733,2.313988,2.33163
1566146459.333,2.327384,2.338738
1566146470.1330001,2.313968,2.331578
1566146486.933,2.327394,2.338726
1566146496.533,2.313989,2.331547
1566146513.333,2.327413,2.338771
1566146524.1330001,2.313983,2.331551
1566146539.733,2.327399,2.338673
1566146550.533,2.313995,2.331646
1566146567.333,2.327427,2.338679
1566146576.933,2.313962,2.331565
1566146593.733,2.327359,2.33878
1566146604.533,2.313983,2.331571
1566146620.1330001,2.32738,2.338691
1566146630.933,2.31398,2.331615
1566146646.533,2.327374,2.338664
1566146657.333,2.313987,2.331665
1566146674.1330001,2.327402,2.338711
1566146684.933,2.313984,2.33157
1566146700.533,2.327401,2.338709
1566146711.333,2.31401,2.331595
1566146726.933,2.327399,2.338715
1566146737.733,2.31397,2.331624
1566146754.533,2.327412,2.338704
1566146765.333,2.313969,2.331608
1566146780.933,2.327394,2.338706
1566146791.733,2.313937,2.331708
1566146807.333,2.327416,2.338717
1566146818.1330001,2.313972,2.331609
1566146834.933,2.327397,2.338647
1566146844.533,2.313964,2.331557
1566146861.333,2.327399,2.338672
1566146872.1330001,2.313965,2.331477
1566146887.733,2.32741,2.338748
1566146898.533,2.313964,2.331592
1566146915.333,2.327412,2.338739
1566146924.933,2.313986,2.331643
1566146941.733,2.327372,2.338697
1566146952.533,2.313976,2.331608
1566146968.1330001,2.327387,2.338681
1566146978.933,2.313959,2.331636
1566146995.733,2.327396,2.338726
1566147005.333,2.313952,2.331643
1566147022.1330001,2.327387,2.338695
1566147032.933,2.313985,2.331667
1566147048.533,2.32739,2.338699
1566147059.333,2.31399,2.331551
1566147074.933,2.327398,2.338756
1566147085.733,2.313981,2.331603
1566147102.533,2.327408,2.33874
1566147113.333,2.313967,2.331554
1566147128.933,2.327408,2.338706
1566147139.733,2.313986,2.331618
1566147155.333,2.327396,2.338695
1566147166.1330001,2.313958,2.331543
1566147182.933,2.327406,2.338676
1566147193.733,2.313955,2.331549
1566147209.333,2.327387,2.338779
1566147220.1330001,2.313985,2.331579
1566147235.733,2.327403,2.338769
1566147246.533,2.313979,2.331605
1566147263.333,2.327421,2.33869
1566147272.933,2.313934,2.331607
1566147289.733,2.327372,2.338764
1566147300.533,2.313996,2.331599
1566147316.1330001,2.327395,2.338676
1566147326.933,2.313983,2.33158
1566147343.733,2.327384,2.338699
1566147353.333,2.313983,2.331577
1566147370.1330001,2.327411,2.338709
1566147380.933,2.313967,2.331591
1566147396.533,2.327392,2.33868
1566147407.333,2.313969,2.331597
1566147422.933,2.327387,2.338674
1566147433.733,2.313964,2.33168
1566147450.533,2.327388,2.338723
1566147461.333,2.313966,2.331764
1566147476.933,2.327389,2.338662
1566147487.733,2.313952,2.331615
1566147503.333,2.327419,2.338707
1566147514.1330001,2.313996,2.331667
1566147530.933,2.327396,2.33868
1566147541.733,2.313979,2.331474
1566147557.333,2.327405,2.338738
1566147568.1330001,2.313985,2.331555
1566147583.733,2.327412,2.33875
1566147594.533,2.31394,2.331618
1566147611.333,2.327402,2.338701
1566147620.933,2.313944,2.331645
1566147637.733,2.327385,2.338671
1566147648.533,2.313974,2.331629
1566147664.1330001,2.3274,2.33873
1566147674.933,2.313947,2.331631
1566147691.733,2.327382,2.338745
1566147701.333,2.313985,2.33151
1566147718.1330001,2.327372,2.338733
1566147728.933,2.313959,2.331647
1566147744.533,2.32738,2.338687
1566147755.333,2.313979,2.331508
1566147772.1330001,2.327384,2.338674
1566147781.733,2.313989,2.331528
1566147798.533,2.327377,2.338694
1566147809.333,2.313973,2.331673
1566147824.933,2.327401,2.338708
1566147835.733,2.313955,2.33154
1566147851.333,2.327399,2.338732
1566147862.1330001,2.313944,2.331563
1566147878.933,2.327402,2.338665
1566147889.733,2.313989,2.331552
1566147905.333,2.327409,2.338661
1566147916.1330001,2.314002,2.331566
1566147931.733,2.327388,2.338714
1566147942.533,2.313964,2.331629
1566147959.333,2.327392,2.338684
1566147970.1330001,2.313992,2.33157
1566147985.733,2.327376,2.338723
1566147996.533,2.313962,2.331576
1566148012.1330001,2.327379,2.338755
1566148022.933,2.313977,2.331679
1566148039.733,2.327372,2.338685
1566148049.333,2.313975,2.331588
1566148066.1330001,2.327389,2.338681
1566148076.933,2.31397,2.331596
1566148092.533,2.327379,2.338709
1566148103.333,2.314008,2.331614
1566148120.1330001,2.327391,2.338719
1566148129.733,2.313958,2.331666
1566148146.533,2.32738,2.338681
1566148157.333,2.31397,2.331611
1566148172.933,2.327405,2.338732
1566148183.733,2.313964,2.331587
1566148199.333,2.3274,2.338705
1566148210.1330001,2.31398,2.331624
1566148226.933,2.327408,2.338719
1566148237.733,2.313975,2.331591
1566148253.333,2.327398,2.338714
1566148264.1330001,2.313971,2.331606
1566148279.733,2.327394,2.338734
1566148290.533,2.313952,2.331601
1566148307.333,2.327374,2.338728
1566148318.1330001,2.313973,2.331494
1566148333.733,2.327379,2.338692
1566148344.533,2.313947,2.331625
1566148360.1330001,2.327378,2.338745
1566148370.933,2.313981,2.331772
1566148387.733,2.327386,2.338692
1566148397.333,2.313959,2.331528
1566148414.1330001,2.327385,2.338737
1566148424.933,2.313995,2.331672
1566148440.533,2.327391,2.338663
1566148451.333,2.313968,2.331565
1566148468.1330001,2.327385,2.338644
1566148477.733,2.313956,2.331556
1566148494.533,2.327398,2.338674
1566148505.333,2.313977,2.33168
1566148520.933,2.327401,2.338679
1566148531.733,2.313975,2.331586
1566148548.533,2.327404,2.338661
1566148558.1330001,2.313961,2.331752
1566148574.933,2.327401,2.338705
1566148585.733,2.313973,2.331681
1566148601.333,2.32741,2.338728
1566148612.1330001,2.313955,2.33156
1566148627.733,2.327396,2.338778
1566148638.533,2.313977,2.331696
1566148655.333,2.32739,2.338787
1566148666.1330001,2.313962,2.331621
1566148681.733,2.327384,2.338757
1566148692.533,2.313974,2.331732
1566148708.1330001,2.327404,2.338674
1566148718.933,2.313993,2.331698
1566148735.733,2.327399,2.338669
1566148745.333,2.313953,2.33159
1566148762.1330001,2.327395,2.338709
1566148772.933,2.313972,2.331677
1566148788.533,2.327386,2.338702
1566148799.333,2.313966,2.33165
1566148816.1330001,2.327381,2.338762
1566148825.733,2.313973,2.331586
1566148842.533,2.3274,2.338676
1566148853.333,2.313931,2.331635
1566148868.933,2.327404,2.338755
1566148879.733,2.314001,2.33162
1566148896.533,2.327394,2.338707
1566148906.1330001,2.313951,2.331596
1566148922.933,2.327403,2.338745
1566148933.733,2.313952,2.331478
1566148949.333,2.327395,2.338707
1566148960.1330001,2.313987,2.331621
1566148975.733,2.327411,2.338758
1566148986.533,2.313963,2.331616
1566149003.333,2.327373,2.338653
1566149014.1330001,2.313954,2.331612
1566149029.733,2.327398,2.33867
1566149040.533,2.313975,2.331588
1566149056.1330001,2.327379,2.338702
1566149066.933,2.313995,2.33164
1566149083.733,2.32739,2.338655
1566149094.533,2.313962,2.331635
1566149110.1330001,2.32739,2.338634
1566149120.933,2.314,2.331674
1566149136.533,2.327385,2.338693
1566149147.333,2.314011,2.331526
1566149164.1330001,2.327397,2.338725
1566149173.733,2.313976,2.33157
1566149190.533,2.32741,2.338652
1566149201.333,2.313982,2.331605
1566149216.933,2.327404,2.338706
1566149227.733,2.313982,2.331619
1566149244.533,2.327386,2.33872
1566149254.1330001,2.31396,2.331601
1566149270.933,2.327388,2.338784
1566149281.733,2.313968,2.331581
1566149297.333,2.327415,2.338673
1566149308.1330001,2.31396,2.331626
1566149323.733,2.327389,2.338653
1566149334.533,2.313954,2.331568
1566149351.333,2.327374,2.338687
1566149362.1330001,2.314,2.331574
1566149377.733,2.327409,2.338665
1566149388.533,2.313975,2.33158
1566149404.1330001,2.327385,2.338674
1566149414.933,2.313943,2.33169
1566149431.733,2.327383,2.338695
1566149442.533,2.313935,2.331592
1566149458.1330001,2.327389,2.338712
1566149468.933,2.313994,2.331598
1566149484.533,2.327392,2.338709
1566149495.333,2.313945,2.331604
1566149512.1330001,2.32741,2.338719
1566149521.733,2.313964,2.331625
1566149538.533,2.327397,2.3387
1566149549.333,2.313954,2.331611
1566149564.933,2.327401,2.338721
1566149575.733,2.313963,2.331595
1566149592.533,2.327394,2.338668
1566149602.1330001,2.313961,2.331629
1566149618.933,2.327396,2.338673
1566149629.733,2.313977,2.331576
1566149645.333,2.327408,2.338705
1566149656.1330001,2.313962,2.33171
1566149672.933,2.327416,2.338681
1566149682.533,2.313929,2.331592
1566149699.333,2.327375,2.338756
1566149710.1330001,2.313989,2.331596
1566149725.733,2.327379,2.338772
1566149736.533,2.313963,2.331504
1566149752.1330001,2.327368,2.338726
1566149762.933,2.313973,2.331603
1566149779.733,2.327391,2.338727
1566149790.533,2.313947,2.33167
1566149806.1330001,2.327388,2.338739
1566149816.933,2.313956,2.331642
1566149832.533,2.327383,2.338725
1566149843.333,2.313994,2.331682
1566149860.1330001,2.327387,2.338761
1566149870.933,2.313967,2.331626
1566149886.533,2.327398,2.338639
1566149897.333,2.313966,2.331674
1566149912.933,2.327393,2.33866
1566149923.733,2.313992,2.331587
1566149940.533,2.327387,2.338758
1566149950.1330001,2.313975,2.331648
1566149966.933,2.327394,2.338653
1566149977.733,2.313967,2.331558
1566149993.333,2.327392,2.338701
1566150004.1330001,2.313932,2.331543
1566150020.933,2.327387,2.338681
1566150030.533,2.313975,2.33159
1566150047.333,2.32739,2.33872
1566150058.1330001,2.313951,2.331573
1566150073.733,2.327379,2.338715
1566150084.533,2.313961,2.331501
1566150100.1330001,2.327373,2.338699
1566150110.933,2.313968,2.331589
1566150127.733,2.327388,2.338692
1566150138.533,2.313956,2.331682
1566150154.1330001,2.327383,2.338699
1566150164.933,2.313938,2.331641
1566150180.533,2.327416,2.338709
1566150191.333,2.313955,2.331606
1566150208.1330001,2.327398,2.338734
1566150218.933,2.313961,2.331597
1566150234.533,2.327401,2.338727
1566150245.333,2.313979,2.331593
1566150260.933,2.327395,2.338712
1566150271.733,2.313956,2.331569
1566150288.533,2.327395,2.33865
1566150298.1330001,2.313977,2.331681
1566150314.933,2.327416,2.338696
1566150325.733,2.313963,2.331646
1566150341.333,2.32741,2.338686
1566150352.1330001,2.313932,2.331642
1566150368.933,2.327361,2.338732
1566150378.533,2.313966,2.331518
1566150395.333,2.327398,2.338733
1566150406.1330001,2.313987,2.331501
1566150421.733,2.327383,2.338744
1566150432.533,2.313977,2.331486
1566150449.333,2.32738,2.338669
1566150458.933,2.313972,2.331666
1566150475.733,2.327381,2.338769
1566150486.533,2.313989,2.331697
1566150502.1330001,2.3274,2.33876
1566150512.933,2.313961,2.331623
1566150528.533,2.327386,2.338701
1566150539.333,2.313969,2.331673
1566150556.1330001,2.327404,2.338735
1566150566.933,2.313973,2.331537
1566150582.533,2.327399,2.338717
1566150593.333,2.313996,2.331635
1566150608.933,2.327393,2.338707
1566150619.733,2.31397,2.331799
1566150636.533,2.327407,2.338713
1566150647.333,2.313977,2.331551
1566150662.933,2.327404,2.338689
1566150673.733,2.31396,2.331613
1566150689.333,2.327411,2.33868
1566150700.1330001,2.313975,2.331575
1566150716.933,2.327384,2.338716
1566150726.533,2.313982,2.331689
1566150743.333,2.327383,2.338745
1566150754.1330001,2.313978,2.331675
1566150769.733,2.327388,2.338698
1566150780.533,2.314016,2.331585
1566150797.333,2.327406,2.338706
1566150806.933,2.314002,2.33159
1566150823.733,2.32738,2.33871
1566150834.533,2.313991,2.331597
1566150850.1330001,2.327392,2.3387
1566150860.933,2.313969,2.331558
1566150876.533,2.327388,2.338692
1566150887.333,2.313948,2.331762
1566150904.1330001,2.327389,2.338704
1566150914.933,2.313957,2.331643
1566150930.533,2.327397,2.338705
1566150941.333,2.313936,2.331606
1566150956.933,2.327396,2.338733
1566150967.733,2.313979,2.331666
1566150984.533,2.327418,2.338691
1566150995.333,2.313968,2.331701
1566151010.933,2.327409,2.338752
1566151021.733,2.313978,2.331638
1566151037.333,2.327406,2.338721
1566151048.1330001,2.313934,2.331695
1566151064.933,2.327378,2.338746
1566151074.533,2.313974,2.331632
1566151091.333,2.327382,2.338736
1566151102.1330001,2.313957,2.331648
1566151117.733,2.327394,2.338726
1566151128.533,2.313951,2.33171
1566151145.333,2.327397,2.338756
1566151154.933,2.313963,2.331741
1566151171.733,2.327382,2.338743
1566151182.533,2.313948,2.331614
1566151198.1330001,2.327394,2.338693
1566151208.933,2.313974,2.331653
1566151225.733,2.327383,2.338778
1566151235.333,2.313945,2.331633
1566151252.1330001,2.327405,2.338708
1566151262.933,2.313961,2.331539
1566151278.533,2.327391,2.338698
1566151289.333,2.31397,2.331699
1566151304.933,2.3274,2.338731
1566151315.733,2.313944,2.331551
1566151332.533,2.327399,2.338693
1566151343.333,2.314002,2.331641
1566151358.933,2.327406,2.338723
1566151369.733,2.313955,2.331673
1566151385.333,2.32741,2.338699
1566151396.1330001,2.313964,2.331569
1566151412.933,2.327377,2.338669
1566151422.533,2.313966,2.331527
1566151439.333,2.327383,2.33877
1566151450.1330001,2.313973,2.331735
1566151465.733,2.327382,2.338759
1566151476.533,2.31396,2.331693
1566151493.333,2.327382,2.338765
1566151502.933,2.313937,2.331558
1566151519.733,2.327394,2.338733
1566151530.533,2.313958,2.331599
1566151546.1330001,2.327395,2.338668
1566151556.933,2.313946,2.331686
1566151573.733,2.327406,2.338692
1566151583.333,2.313964,2.331611
1566151600.1330001,2.327414,2.338758
1566151610.933,2.313975,2.331617
1566151626.533,2.327392,2.338737
1566151637.333,2.313955,2.331586
1566151652.933,2.327417,2.338732
1566151663.733,2.313961,2.331583
1566151680.533,2.327405,2.338698
1566151691.333,2.313972,2.3316
1566151706.933,2.327413,2.338729
1566151717.733,2.313953,2.331745
1566151733.333,2.327394,2.338713
1566151744.1330001,2.313969,2.331601
1566151760.933,2.327383,2.338739
1566151771.733,2.313973,2.33164
1566151787.333,2.327381,2.338722
1566151798.1330001,2.313917,2.331572
1566151813.733,2.327389,2.338718
1566151824.533,2.313943,2.331545
1566151841.333,2.327378,2.338707
1566151850.933,2.313977,2.331657
1566151867.733,2.327398,2.338637
1566151878.533,2.313996,2.331523
1566151894.1330001,2.327392,2.338703
1566151904.933,2.313934,2.331637
1566151921.733,2.327398,2.338721
1566151931.333,2.313964,2.33163
1566151948.1330001,2.327392,2.338767
1566151958.933,2.313954,2.331541
1566151974.533,2.32739,2.338733
1566151985.333,2.313958,2.331649
1566152000.933,2.327405,2.338714
1566152011.733,2.314004,2.331659
1566152028.533,2.327392,2.338673
1566152039.333,2.313951,2.331616
1566152054.933,2.327422,2.338768
1566152065.733,2.313939,2.331546
1566152081.333,2.327371,2.338685
1566152092.1330001,2.313953,2.331571
1566152108.933,2.327368,2.338706
1566152119.733,2.313987,2.331587
1566152135.333,2.327376,2.338729
1566152146.1330001,2.313994,2.331626
1566152161.733,2.327379,2.338703
1566152172.533,2.313941,2.331652
1566152189.333,2.327372,2.338701
1566152198.933,2.313965,2.331706
1566152215.733,2.3274,2.338715
1566152226.533,2.313956,2.331628
1566152242.1330001,2.327414,2.338696
1566152252.933,2.313974,2.331568
1566152269.733,2.327401,2.338695
1566152279.333,2.313967,2.331613
1566152296.1330001,2.327394,2.338654
1566152306.933,2.313957,2.331595
1566152322.533,2.327399,2.338738
1566152333.333,2.313967,2.331621
1566152350.1330001,2.327406,2.338687
1566152359.733,2.313978,2.331631
1566152376.533,2.327406,2.338751
1566152387.333,2.313987,2.331483
1566152402.933,2.327414,2.338706
1566152413.733,2.313975,2.331643
1566152429.333,2.327374,2.338692
1566152440.1330001,2.31399,2.331649
1566152456.933,2.327391,2.338721
1566152467.733,2.313969,2.331655
1566152483.333,2.327375,2.338704
1566152494.1330001,2.313971,2.331661
1566152509.733,2.327382,2.338688
1566152520.533,2.313951,2.331609
1566152537.333,2.327382,2.33874
1566152548.1330001,2.313987,2.331673
1566152563.733,2.327396,2.338757
1566152574.533,2.314005,2.33152
1566152590.1330001,2.327386,2.338645
1566152600.933,2.314004,2.331617
1566152617.733,2.327388,2.338736
1566152627.333,2.313974,2.331537
1566152644.1330001,2.327387,2.338626
1566152654.933,2.313961,2.331643
1566152670.533,2.327407,2.338752
1566152681.333,2.313951,2.331649
1566152698.1330001,2.327421,2.338749
1566152707.733,2.313963,2.331555
1566152724.533,2.327401,2.338733
1566152735.333,2.313977,2.331673
1566152750.933,2.327411,2.338738
1566152761.733,2.313963,2.331683
